"",A,B,C,D,F,I,S,U,V,W Aver. Tota
Mathematics - MATH 9000 HOU,,,,,,,1,,,1
Mathematics - MATH 9000 ILI,,,,,,,1,,,1
Mathematics - MATH 9000 KAN,,,,,,,1,,,1
Mathematics - MATH 9000 LAC,,,,,,,3,,,3
Mathematics - MATH 9000 LE,,,,,,,1,,,1
Mathematics - MATH 9000 LIU,,,,,,,1,,,1
Mathematics - MATH 9000 LLA,,,,,,,2,,,2
Mathematics - MATH 9000 LOS,,,,,,,1,,,1
Mathematics - MATH 9000 MAR,,,,,,,1,,,1
Mathematics - MATH 9000 MCC,,,,,,,1,,,1
Mathematics - MATH 9000 PAN,,,,,,,1,,,1
Mathematics - MATH 9000 SHO,,,,,,,1,,,1
Mathematics - MATH 9000 TET,,,,,,,1,,,1
Mathematics - MATH 9000 THO,,,,,,,1,,,1
Mathematics - MATH 9000 YU,,,,,,,2,,,2
Mechanical Engineering - ME 1770 A,39,3,3,,,,,,,3.80 45
Mechanical Engineering - ME 1770 B,36,7,,,,,,,,2 3.84 45
Mechanical Engineering - ME 1770 C,41,2,,,1,,,,,1 3.86 45
Mechanical Engineering - ME 1770 D,44,,,,,,,,,4.00 44
Mechanical Engineering - ME 1770 E,37,8,,,,,,,,3.82 45
Mechanical Engineering - ME 1770 F,43,2,,,,,,,,3.96 45
Mechanical Engineering - ME 1770 G,24,14,5,1,1,,,,,1 3.31 46
Mechanical Engineering - ME 1770 H,44,1,,,1,,,,,3.89 46
Mechanical Engineering - ME 1770 I,41,3,1,,,,,,,1 3.89 46
Mechanical Engineering - ME 2016 A,23,14,19,4,1,,,,,5 2.89 66
Mechanical Engineering - ME 2016 B,21,26,11,5,2,,,,,1 2.91 66
Mechanical Engineering - ME 2016 C,28,17,12,4,,,,,,5 3.13 66
Mechanical Engineering - ME 2016 D,13,16,12,9,6,,,,,5 2.38 61
Mechanical Engineering - ME 2016 E,11,7,12,2,2,,,,,4 2.68 38
Mechanical Engineering - ME 2016 F,14,30,7,4,2,,,,,2.88 57
Mechanical Engineering - ME 2110 A,8,7,,,,,,,,3.53 15
Mechanical Engineering - ME 2110 B,9,11,,,,,,,,3.45 20
Mechanical Engineering - ME 2110 C,11,7,,,,,,,,3.61 18
Mechanical Engineering - ME 2110 D,10,9,,,,,,,,3.53 19
Mechanical Engineering - ME 2110 E,13,6,,,,,,,,3.68 19
Mechanical Engineering - ME 2110 F,9,9,,,,,,,,3.50 18
Mechanical Engineering - ME 2110 G,11,7,,,1,,,,,3.42 19
Mechanical Engineering - ME 2110 H,14,5,,,,,,,,3.74 19
Mechanical Engineering - ME 2110 I,11,7,2,,,,,,,3.45 20
Mechanical Engineering - ME 2110 J,16,4,,,,,,,,3.80 20
Mechanical Engineering - ME 2110 K,18,2,,,,,,,,3.90 20
Mechanical Engineering - ME 2110 L,10,9,,,,,,,,3.53 19
Mechanical Engineering - ME 2110 M,11,6,,,,,,,,3.65 17
Mechanical Engineering - ME 2202 A,5,4,7,,1,,,,,9 2.71 26
Mechanical Engineering - ME 2202 B,13,21,6,5,3,,,,,9 2.75 57
Mechanical Engineering - ME 2202 C,13,14,19,7,6,,,,,5 2.36 64
Mechanical Engineering - ME 2202 D,25,16,10,6,,,,,,5 3.05 62
Mechanical Engineering - ME 2202 E,30,25,8,,,,,,,2 3.35 65
Mechanical Engineering - ME 2698 FC3,,,,,,,,,1,1
Mechanical Engineering - ME 2698 XS3,,,,,,,,,1,1
Mechanical Engineering - ME 2699 AM4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 CH3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 FV3,,1,,,,,,,,3.00 1
Mechanical Engineering - ME 2699 GA3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 2699 HD3,3,,,,,,,,,1 4.00 4
Mechanical Engineering - ME 2699 I2P,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 2699 I2P,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 2699 KT3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 KY3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 MM2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 SK2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 SK3,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 2699 ST3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 2699 TC2,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 2699 WY3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2801 WHI,3,2,2,,,,,,,3.14 7
Mechanical Engineering - ME 3017 A,15,14,6,3,2,,,,,2 2.93 42
Mechanical Engineering - ME 3017 B,18,11,7,4,,,,,,3 3.08 43
Mechanical Engineering - ME 3017 C,28,18,9,1,1,,,,,3.25 57
Mechanical Engineering - ME 3017 D,17,21,10,2,1,,,,,4 3.00 55
Mechanical Engineering - ME 3017 F,24,16,10,4,,,,,,4 3.11 58
Mechanical Engineering - ME 3017 R,3,4,4,,,,,,,2.91 11
Mechanical Engineering - ME 3057 A,5,11,,,,,,,,3.31 16
Mechanical Engineering - ME 3057 B,15,3,,,,,,,,3.83 18
Mechanical Engineering - ME 3057 C,14,4,,,,,,,,3.78 18
Mechanical Engineering - ME 3057 D,13,1,,,,,,,,3.93 14
Mechanical Engineering - ME 3057 E,11,6,1,,,,,,,3.56 18
Mechanical Engineering - ME 3057 F,17,1,,,,,,,,3.94 18
Mechanical Engineering - ME 3057 G,6,12,,,,,,,,3.33 18
Mechanical Engineering - ME 3057 H,10,8,,,,,,,,3.56 18
Mechanical Engineering - ME 3057 I,11,1,,,,,,,,3.92 12
Mechanical Engineering - ME 3057 J,6,11,,,,,,,,3.35 17
Mechanical Engineering - ME 3057 K,9,6,,,,,,,,3.60 15
Mechanical Engineering - ME 3057 L,11,5,,,,,,,,3.69 16
Mechanical Engineering - ME 3057 M,11,4,,,,,,,,3.73 15
Mechanical Engineering - ME 3057 N,8,10,,,,,,,,3.44 18
Mechanical Engineering - ME 3057 P,11,5,,,,,,,,1 3.69 17
Mechanical Engineering - ME 3057 Q,13,4,,,,,,,,1 3.76 18
Mechanical Engineering - ME 3057 S,5,11,,,,,,,,3.31 16
Mechanical Engineering - ME 3180 A,11,39,15,2,,,,,,1 2.88 68
Mechanical Engineering - ME 3180 B,13,23,25,5,2,,,,,2.59 68
Mechanical Engineering - ME 3180 C,17,31,15,4,,,,,,2 2.91 69
Mechanical Engineering - ME 3180 D,19,33,10,4,1,,,,,1 2.97 68
Mechanical Engineering - ME 3210 A,20,20,11,6,,,,,,4 2.95 61
Mechanical Engineering - ME 3210 B,13,12,13,2,2,,,,,2 2.76 44
Mechanical Engineering - ME 3210 C,31,26,4,,1,,,,,3.39 62
Mechanical Engineering - ME 3210 D,14,29,17,1,1,,,,,2.87 62
Mechanical Engineering - ME 3210 F,20,32,9,,,,,,,1 3.18 62
Mechanical Engineering - ME 3322 A,22,12,5,3,9,,,,,5 2.69 56
Mechanical Engineering - ME 3322 C,4,13,14,4,7,,,,,7 2.07 49
Mechanical Engineering - ME 3322 D,18,20,5,4,1,,,,,3 3.04 51
Mechanical Engineering - ME 3322 F,19,25,11,,1,,,,,1 3.09 57
Mechanical Engineering - ME 3322 G,14,13,8,9,7,,,,,5 2.35 56
Mechanical Engineering - ME 3322 H,7,22,15,3,,,,,,1 2.70 48
Mechanical Engineering - ME 3322 R,8,7,3,2,,,,,,3.05 20
Mechanical Engineering - ME 3340 B,13,29,9,3,1,,,,,8 2.91 63
Mechanical Engineering - ME 3340 D,14,10,15,5,3,,,,,14 2.57 61
Mechanical Engineering - ME 3340 E,13,16,21,3,,,,,,9 2.74 62
Mechanical Engineering - ME 3340 F,8,13,12,4,,,,,,7 2.68 44
Mechanical Engineering - ME 3340 G,13,21,11,9,4,,,,,6 2.52 64
Mechanical Engineering - ME 3340 R,15,6,5,,,,,,,3.38 26
Mechanical Engineering - ME 3345 A,12,12,12,3,2,,,,,11 2.71 52
Mechanical Engineering - ME 3345 B,10,15,20,7,2,,,,,1 2.44 55
Mechanical Engineering - ME 3345 C,18,25,12,2,,,,,,2 3.04 59
Mechanical Engineering - ME 3345 D,17,19,13,5,1,,,,,1 2.84 56
Mechanical Engineering - ME 3345 D,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 3345 E,3,17,6,6,4,,,,,3 2.25 39
Mechanical Engineering - ME 3345 R,2,2,,,,,,,,3.50 4
Mechanical Engineering - ME 3720 A,2,3,1,1,,,,,,1 2.86 8
Mechanical Engineering - ME 3743 TM,23,1,,,,,,,,3.96 24
Mechanical Engineering - ME 4011 A,20,30,13,,,,,,,4 3.11 67
Mechanical Engineering - ME 4013 A,19,11,,,1,,,,,4 3.52 35
Mechanical Engineering - ME 4041 A,11,18,2,2,,,,,,2 3.15 35
Mechanical Engineering - ME 4041 B,17,16,2,,,,,,,3.43 35
Mechanical Engineering - ME 4056 A1,5,6,1,,,,,,,3.33 12
Mechanical Engineering - ME 4056 A2,10,1,,,,,,,,3.91 11
Mechanical Engineering - ME 4056 A3,6,6,,,,,,,,3.50 12
Mechanical Engineering - ME 4056 A4,3,7,2,,,,,,,3.08 12
Mechanical Engineering - ME 4056 A5,6,6,,,,,,,,3.50 12
Mechanical Engineering - ME 4056 A6,3,8,,,1,,,,,3.00 12
Mechanical Engineering - ME 4056 A7,5,5,2,,,,,,,3.25 12
Mechanical Engineering - ME 4056 A8,10,2,,,,,,,,3.83 12
Mechanical Engineering - ME 4056 A9,3,9,,,,,,,,3.25 12
Mechanical Engineering - ME 4056 B1,8,4,,,,,,,,3.67 12
Mechanical Engineering - ME 4056 B2,11,,,,,,,,,4.00 11
Mechanical Engineering - ME 4056 B3,7,5,,,,,,,,3.58 12
Mechanical Engineering - ME 4056 B4,6,6,,,,,,,,3.50 12
Mechanical Engineering - ME 4056 B5,,9,2,,,,,,,1 2.82 12
Mechanical Engineering - ME 4056 B6,7,5,,,,,,,,3.58 12
Mechanical Engineering - ME 4056 B7,4,8,,,,,,,,3.33 12
Mechanical Engineering - ME 4056 B8,10,2,,,,,,,,3.83 12
Mechanical Engineering - ME 4056 B9,9,3,,,,,,,,3.75 12
Mechanical Engineering - ME 4182 A,30,,,,,,,,,4.00 30
Mechanical Engineering - ME 4182 B,10,9,1,,,,,,,3.45 20
Mechanical Engineering - ME 4182 C,14,11,,,,,,,,3.56 25
Mechanical Engineering - ME 4182 D,22,7,1,,,,,,,3.70 30
Mechanical Engineering - ME 4182 E,27,,,,1,,,,,3.86 28
Mechanical Engineering - ME 4182 F,15,4,,,,,,,,3.79 19
Mechanical Engineering - ME 4182 G,26,3,1,,,,,,,3.83 30
Mechanical Engineering - ME 4182 ID,4,11,,,,,,,,3.27 15
Mechanical Engineering - ME 4189 A,8,10,5,2,,,,,,3 2.96 28
Mechanical Engineering - ME 4193 B,7,,1,2,,,,,,3.20 10
Mechanical Engineering - ME 4315 A,16,17,1,1,,,,,,3.37 35
Mechanical Engineering - ME 4321 A,31,17,,,,,,,,1 3.65 49
Mechanical Engineering - ME 4325 A,10,10,8,,,,,,,1 3.07 29
Mechanical Engineering - ME 4405 B,28,1,2,,,,,,,3 3.84 34
Mechanical Engineering - ME 4451 A,12,2,1,,,,,,,1 3.73 16
Mechanical Engineering - ME 4451 B,13,2,,,,,,,,1 3.87 16
Mechanical Engineering - ME 4452 A,25,9,3,1,,,,,,5 3.53 43
Mechanical Engineering - ME 4698 CB3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 CH3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 DB3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 FA3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 FC3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 GU3,,,,,,,,,3,3
Mechanical Engineering - ME 4698 HD3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 HF3,,,,,,,,,2,2
Mechanical Engineering - ME 4698 HM3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 HT3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 KK3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 KY3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 SG3,,,,,,,,,2,2
Mechanical Engineering - ME 4698 UJ3,,,,,,,,,2,2
Mechanical Engineering - ME 4698 VM3,,,,,,,,,1,1
Mechanical Engineering - ME 4698 VM3,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 4698 WL3,,,,,,,,,2,2
Mechanical Engineering - ME 4699 AA3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 AM3,5,,,,,,,,,4.00 5
Mechanical Engineering - ME 4699 AM5,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 CH2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 CH3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 CJ3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 CY3,,,,,,,,,,1 1
Mechanical Engineering - ME 4699 DB3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 DN2,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 DN3,,1,,,,,,,,3.00 1
Mechanical Engineering - ME 4699 FA3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 FC3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 FK2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 FV3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 GA3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 GM3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 GR3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 GS3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 GU3,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 4699 GU4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 HA3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 HD3,12,,,,,,,,,4.00 12
Mechanical Engineering - ME 4699 HM3,3,1,,,,,,,,3.75 4
Mechanical Engineering - ME 4699 HT3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 I2P,7,,,,,,,,,4.00 7
Mechanical Engineering - ME 4699 JA3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 JL1,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 KD3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 KY3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 KY4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 LM3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 LS3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 LT2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 MM2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 PC3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 PO3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 PR3,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 4699 QH3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 RA2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 RA3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 SC3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 SG3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 SK3,5,,,,,,,,,1 4.00 6
Mechanical Engineering - ME 4699 SR3,1,1,,,,,,,,3.50 2
Mechanical Engineering - ME 4699 SS3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 ST3,10,,,,,,,,,4.00 10
Mechanical Engineering - ME 4699 TC3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 TS3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 UC3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 UJ3,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 VM3,1,1,,,,,,,,3.50 2
Mechanical Engineering - ME 4699 WL4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 WY3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 YS2,1,,,,,,,,,1 4.00 2
Mechanical Engineering - ME 4741 TM,13,,,,,,,,,4.00 13
Mechanical Engineering - ME 4753 QEM,1,1,,,,,,,,3.50 2
Mechanical Engineering - ME 4753 QOG,2,3,,,,,,,,3.40 5
Mechanical Engineering - ME 4753 QOG,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 4753 QPW,13,1,,,,,,,,3.93 14
Mechanical Engineering - ME 4753 QRT,5,,,,,,,,,4.00 5
Mechanical Engineering - ME 4757 A,5,1,,,,,,,,3.83 6
Mechanical Engineering - ME 4760 A,11,6,2,,,,,,,1 3.47 20
Mechanical Engineering - ME 4763 B,,5,2,2,,,,,,1 2.33 10
Mechanical Engineering - ME 4766 B,6,5,1,,,,,,,1 3.42 13
Mechanical Engineering - ME 4781 A,2,,2,,,,,,,1 3.00 5
Mechanical Engineering - ME 4790 A,20,13,6,1,,,,,,1 3.30 41
Mechanical Engineering - ME 4791 A,12,4,,,1,,,,,1 3.53 18
Mechanical Engineering - ME 4791 Q,6,,,,,,,,,4.00 6
Mechanical Engineering - ME 4803 COL,12,,,,,,,,,4.00 12
Mechanical Engineering - ME 4803 DEO,3,1,2,,,,,,,3.17 6
Mechanical Engineering - ME 4803 PK,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4903 JA3,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4903 ST3,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 6101 A,44,2,,,,,,,,1 3.96 47
Mechanical Engineering - ME 6101 Q,18,1,,,,,,,,1 3.95 20
Mechanical Engineering - ME 6103 A,28,3,3,,,,,,,3 3.74 37
Mechanical Engineering - ME 6103 Q,22,8,,,,,,,,3.73 30
Mechanical Engineering - ME 6105 A,14,8,,,,,,,,1 3.64 23
Mechanical Engineering - ME 6105 Q,9,2,,,,,,,,1 3.82 12
Mechanical Engineering - ME 6201 A,26,14,,,,,,,,3 3.65 43
Mechanical Engineering - ME 6201 Q,6,1,,,,,,,,3.86 7
Mechanical Engineering - ME 6201 Q3,25,4,,,,,,,,3.86 29
Mechanical Engineering - ME 6203 R,13,5,2,,,,,,,1 3.55 21
Mechanical Engineering - ME 6204 R,10,12,1,,,,,,,3.39 23
Mechanical Engineering - ME 6222 B,20,12,,,,,,,,5 3.63 37
Mechanical Engineering - ME 6229 A,2,1,,,,,,,,3.67 3
Mechanical Engineering - ME 6229 B,1,2,,,,,,,,3.33 3
Mechanical Engineering - ME 6229 C,1,,,,,,,,,1 4.00 2
Mechanical Engineering - ME 6244 A,10,,,,,,,,,1 4.00 11
Mechanical Engineering - ME 6244 Q,6,4,,,,,,,,1 3.60 11
Mechanical Engineering - ME 6281 A,12,2,,,,,,,,3.86 14
Mechanical Engineering - ME 6304 A,40,12,,,,,,,,3.77 52
Mechanical Engineering - ME 6304 Q,12,2,,,,,,,,3.86 14
Mechanical Engineering - ME 6401 B,26,17,5,1,,,,,,4 3.39 53
Mechanical Engineering - ME 6401 Q,3,2,,,,,,,,1 3.60 6
Mechanical Engineering - ME 6404 A,11,9,,,1,,,,,3 3.38 24
Mechanical Engineering - ME 6405 A,31,1,,,,,,,,3.97 32
Mechanical Engineering - ME 6406 B,26,3,1,,,,,,,3 3.83 33
Mechanical Engineering - ME 6441 A,16,30,,,,,,,,3 3.35 49
Mechanical Engineering - ME 6449 A,11,5,,,,,,,,1 3.69 17
Mechanical Engineering - ME 6449 GTL,18,8,2,,,,,,,1 3.57 29
Mechanical Engineering - ME 6452 R,14,10,2,,,,,,,3.46 26
Mechanical Engineering - ME 6601 A,32,13,,,,,,,,5 3.71 50
Mechanical Engineering - ME 6601 Q,4,7,,,,,,,,3.36 11
Mechanical Engineering - ME 6701 Q,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 6741 A,1,,,,,,,,,1 4.00 2
Mechanical Engineering - ME 6743 A,2,1,,,,,,,,3.67 3
Mechanical Engineering - ME 6744 QG,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 6753 A,11,10,2,,,,,,,3.39 23
Mechanical Engineering - ME 6761 A,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 6765 D,4,6,1,,,,,,,2 3.27 13
Mechanical Engineering - ME 6765 Q,2,3,,,,,,,,3.40 5
Mechanical Engineering - ME 6769 A,9,,,,,,,,,4.00 9
Mechanical Engineering - ME 6776 A,3,4,,,,,,,,3.43 7
Mechanical Engineering - ME 6782 A,7,5,,,,,,,,2 3.58 14
Mechanical Engineering - ME 6789 TSA,8,4,,,,,,,,1 3.67 13
Mechanical Engineering - ME 6789 TSA,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 6792 A,,,,,,,4,,,4
Mechanical Engineering - ME 6799 TSA,14,,,,,,,,,1 4.00 15
Mechanical Engineering - ME 7000 ABD,,,,,,,1,,,1
Mechanical Engineering - ME 7000 AID,,,,,,,1,,,1
Mechanical Engineering - ME 7000 ANT,,,,,,,2,,,2
Mechanical Engineering - ME 7000 BOO,,,,,,,1,,,1
Mechanical Engineering - ME 7000 BRA,,,,,,,8,,,8
Mechanical Engineering - ME 7000 COL,,,,,,,3,,,3
Mechanical Engineering - ME 7000 COS,,,,,,,2,,,2
Mechanical Engineering - ME 7000 CSA,,,,,,,1,,,1
Mechanical Engineering - ME 7000 CUN,,,,,,,2,,,2
Mechanical Engineering - ME 7000 DAS,,,,,,,1,,,1
Mechanical Engineering - ME 7000 DEG,,,,,,,1,,,1
Mechanical Engineering - ME 7000 DIX,,,,,,,1,,,1
Mechanical Engineering - ME 7000 ERT,,,,,,,1,,,1
Mechanical Engineering - ME 7000 FED,,,,,,,1,,,1
Mechanical Engineering - ME 7000 FOR,,,,,,,,1,,1
Mechanical Engineering - ME 7000 FU,,,,,,,2,,,2
Mechanical Engineering - ME 7000 GA1,,,,,,,2,,,2
Mechanical Engineering - ME 7000 GAR,,,,,,,5,,,5
Mechanical Engineering - ME 7000 GHI,,,,,,,2,,,2
Mechanical Engineering - ME 7000 GL,,,,,,,1,,,1
Mechanical Engineering - ME 7000 GRA,,,,,,,2,,,2
Mechanical Engineering - ME 7000 HAR,,,,,,,,1,,1
Mechanical Engineering - ME 7000 HAT,,,,,,,2,,,2
Mechanical Engineering - ME 7000 HEN,,,,,,,3,,,3
Mechanical Engineering - ME 7000 HES,,,,,,,1,,,1
Mechanical Engineering - ME 7000 JAC,,,,,,,1,,,1
Mechanical Engineering - ME 7000 JET,,,,,,,2,,,2
Mechanical Engineering - ME 7000 JIA,,,,,,,1,,,1
Mechanical Engineering - ME 7000 JOS,,,,,,,2,,,2
Mechanical Engineering - ME 7000 KAL,,,,,,,2,,,2
Mechanical Engineering - ME 7000 KUM,,,,,,,1,,,1
Mechanical Engineering - ME 7000 KUR,,,,,,,2,,,2
Mechanical Engineering - ME 7000 LEA,,,,,,,1,,,1
Mechanical Engineering - ME 7000 LZH,,,,,,,1,,,1
Mechanical Engineering - ME 7000 MCD,,,,,,,2,,,2
Mechanical Engineering - ME 7000 MEL,,,,,,,2,,,2
Mechanical Engineering - ME 7000 MMC,,,,,,,1,,,1
Mechanical Engineering - ME 7000 NEU,,,,,,,1,1,,2
Mechanical Engineering - ME 7000 Q,,,,,,,1,,,1
Mechanical Engineering - ME 7000 QI,,,,,,,1,,,1
Mechanical Engineering - ME 7000 QRO,,,,,,,1,,,1
Mechanical Engineering - ME 7000 QSA,,,,,,,1,,,1
Mechanical Engineering - ME 7000 RAN,,,,,,,1,,,1
Mechanical Engineering - ME 7000 RJI,,,,,,,1,,,1
Mechanical Engineering - ME 7000 ROS,,,,,,,4,,,4
Mechanical Engineering - ME 7000 SAB,,,,,,,1,,,1
Mechanical Engineering - ME 7000 SIN,,,,,,,4,,,4
Mechanical Engineering - ME 7000 SIT,,,,,,,2,,,2
Mechanical Engineering - ME 7000 SKA,,,,,,,,,,1 1
Mechanical Engineering - ME 7000 SUL,,,,,,,2,,,2
Mechanical Engineering - ME 7000 TEL,,,,,,,3,,,3
Mechanical Engineering - ME 7000 TI,,,,,,,1,1,,2
Mechanical Engineering - ME 7000 UME,,,,,,,1,,,1
Mechanical Engineering - ME 7000 WHI,,,,,,,16,,,1 17
Mechanical Engineering - ME 7000 YOD,,,,,,,1,,,1
Mechanical Engineering - ME 7000 YOU,,,,,,,1,,,1
Mechanical Engineering - ME 7000 YOU,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 7000 YWA,,,,,,,1,,,1
Mechanical Engineering - ME 7056 SNU,,,,,,,,,4,4
Mechanical Engineering - ME 7203 A,14,1,,,,,,,,3.93 15
Mechanical Engineering - ME 7227 A,13,6,,,,,,,,2 3.68 21
Mechanical Engineering - ME 7227 Q,10,1,,,,,,,,3.91 11
Mechanical Engineering - ME 7301 A,10,,,,,,,,,2 4.00 12
Mechanical Engineering - ME 7442 A,8,,,,,,,,,4.00 8
Mechanical Engineering - ME 7757 B,,,,,,,29,,,29
Mechanical Engineering - ME 7757 Q,,,,,,,1,,,1
Mechanical Engineering - ME 7771 B,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 7772 B,16,2,,,,,,,,1 3.89 19
Mechanical Engineering - ME 7772 Q,6,2,,,,,,,,1 3.75 9
Mechanical Engineering - ME 7785 HC,8,2,,,,,,,,3.80 10
Mechanical Engineering - ME 8001 GTL,,,,,,,40,,,40
Mechanical Engineering - ME 8011 A,,,,,,,19,,,19
Mechanical Engineering - ME 8012 A,,,,,,,20,,,20
Mechanical Engineering - ME 8813 WAN,4,,,,,,,,,1 4.00 5
Mechanical Engineering - ME 8833 HEN,8,4,,,,,,,,2 3.67 14
Mechanical Engineering - ME 8873 IMM,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8883 KAL,7,3,,,,,,,,1 3.70 11
Mechanical Engineering - ME 8903 HAR,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8903 WHI,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8913 SIT,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8913 WAN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8933 GEN,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 8933 MAY,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8943 SIN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8943 VEL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8953 CUN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8953 KSA,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8953 SBR,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8997 A,,,,,,,,,17,17
Mechanical Engineering - ME 9000 ABD,,,,,,,4,,,4
Mechanical Engineering - ME 9000 AID,,,,,,,4,,,4
Mechanical Engineering - ME 9000 ALE,,,,,,,6,,,6
Mechanical Engineering - ME 9000 AME,,,,,,,7,,,7
Mechanical Engineering - ME 9000 ARV,,,,,,,2,,,2
Mechanical Engineering - ME 9000 BAS,,,,,,,5,,,5
Mechanical Engineering - ME 9000 BCO,,,,,,,3,,,3
Mechanical Engineering - ME 9000 BOO,,,,,,,3,,,3
Mechanical Engineering - ME 9000 BRA,,,,,,,1,,,1
Mechanical Engineering - ME 9000 CH2,,,,,,,3,,,3
