,categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
1087,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Mathematics,Ian,Palmer,,2,361,1281358
1088,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Ronghua,Pan,,22,361,845679
1089,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Santosh,Pande,,1,361,1667862
1090,PROFESSOR,TEACHER,Georgia Institute of Technology,1.6,poor,Mechanical Engineering,John,Papastavridis,,10,361,1600262
1091,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,Jonathan,Paprocki,,1,361,2349588
1092,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,English,Matt,Paproth,,8,361,1224753
1093,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Materials Engineering,Radhakrishnaiah,Parachuru,,3,361,2245010
1094,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Chemical Engineering,Anant,Paravastu,,6,361,2182693
1095,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Engineering,Chris,Paredis,,9,361,154352
1096,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Materials Engineering,Jung,Park,,8,361,1964670
1097,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Architecture,James,Park,,0,361,2394061
1098,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Building Construction,Ennis,Parker,,0,361,2044480
1099,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Physics,Colin,Parker,,7,361,2322438
1100,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Biology,Samantha,Parks,,8,361,1575033
1101,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,English,Jennifer,Parrott,,6,361,1202244
1102,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Business,Charles,Parsons,,8,361,134320
1103,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Materials Engineering,Gokul,Pathikonda,,0,361,2447337
1104,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Engineering,Timothy,Patterson,,1,361,1020078
1105,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Earth Science,Carol,Paty,,3,361,1565723
1106,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Health Science,James,Paul,Pantel,5,361,2287240
1107,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Engineering,Spyros,Pavlostathis,,15,361,290289
1108,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Industrial Engineering,Kamran,Paynabar,,8,361,1759389
1109,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Chemistry,Christine,Payne,,14,361,921640
1110,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Psychology,Ann,Pearman,,0,361,2396617
1111,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Architecture,Frederick,Pearsall,,9,361,2121647
1112,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Sociology,Willie,Pearson,,1,361,2352871
1113,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,English,Aaron,Pease,,1,361,1802338
1114,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Electrical Engineering,John,Peatman,,3,361,961504
1115,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Vince,Pedicino,,3,361,2350084
1116,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Chemistry,Mary,Peek,,6,361,947318
1117,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Physics,Slaven,Peles,,1,361,693723
1118,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Mathematics,Liang,Peng,,3,361,394507
1119,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Richard,Peng,,0,361,2473257
1120,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Engineering,Kurt,Pennell,,6,361,148884
1121,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Psychology,Bonnie,Perdue,,4,361,1492060
1122,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,English,Manuel,Perez Tejada,,4,361,1203766
1123,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Ross,Permar,Hilton,0,361,2034367
1124,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Chemistry,Joseph,Perry,,10,361,944955
1125,PROFESSOR,TEACHER,Georgia Institute of Technology,1.7,poor,Political Science,Georgia,Persons,,8,361,1006263
1126,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Public Policy,Georgia,Persons,,0,361,2054677
1127,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemical Engineering,Sandra,Pettit,,2,361,2062952
1128,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Computer Science,Charles,Philips Jr,E,1,361,1793425
1129,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Computer Science,Charles,Phillips,,4,361,1723237
1130,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Computer Science,Charles Edward,Phillips Jr,,2,361,1794951
1131,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Olivier,Pierron,,7,361,1386012
1132,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,German,Frank,Pilipp,,6,361,1342075
1133,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Modern Languages,Frank,Pilipp,,1,361,2182108
1134,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Modern Languages,Melissa,Pilkington,,13,361,660000
1135,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Biomedical Engineering,Manu,Platt,,5,361,1720513
1136,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Industrial Engineering,Sebastian,Pokutta,,1,361,1899883
1137,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Chemistry,Pamela,Pollet,,24,361,1922514
1138,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,English,Ann,Pollock,,2,361,1590315
1139,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Mathematics,Ionel,Popescu,,6,361,1806120
1140,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Technology,Ruth,Poproski,,1,361,2446628
1141,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Architecture,Rick,Porter,,0,361,1020548
1142,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Communication/Journalism,Seth,Porter,,1,361,2311487
1143,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Computer Science,Colin,Potts,,12,361,162721
1144,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Chemistry,James,Powers,,2,361,450717
1145,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Mathematics,Thomas,Prag,,7,361,2179748
1146,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Aerospace Engineering,J.V.R.,Prasad,,1,361,2190756
1147,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Architecture,Robin,Prater,,3,361,2455770
1148,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Biomedical Engineering,Mark,Prausnitz,,1,361,2022719
1149,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemical Engineering,Mark,Prausnitz,,1,361,2323079
1150,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Psychology,Jodi,Price,,1,361,872185
1151,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Sociology,Kate,Pride Brown,,3,361,2224997
1152,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Cognitive Science,Amy,Pritchett,,0,361,1346710
1153,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Milos,Prvulovic,,0,361,1984968
1154,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Mathematics,Chris,Pryby,,3,361,1582382
1155,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Computer Science,Calton,PU,,2,361,1651696
1156,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Mechanical Engineering,Raghuram,Pucha,V.,22,361,1888017
1157,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Biology,Jerry,Pullman,,1,361,1412342
1158,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Hang (Jerry),Qi,,1,361,2411377
1159,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Materials Engineering,Dong,Qin,,8,361,2088020
1160,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Moinuddin,Qureshi,,4,361,1736067
1161,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Mathematics,Joe,Rabinoff,,34,361,1847656
1162,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Seth,Radman,,1,361,2057701
1163,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Mathematics,Robert,Rahm,,3,361,1927459
1164,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Nuclear Engineering,Farzad,Rahnema,,0,361,1624295
1165,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Psychology,Dobromir,Rahnev,,2,361,2286178
1166,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biomedical Engineering,James,Rains,,0,361,2141195
1167,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Aerospace Engineering,Tanmay,Rajpurohit,,1,361,2340664
1168,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Mathematics,Peter,Ralli,,4,361,2100031
1169,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Stephen,Ralph,,0,361,2336125
1170,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Umakishore,Ramachandran,,5,361,1206421
1171,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Physics,Chandra,Raman,,1,361,569024
1172,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Economics,Juan,Ramirez,Rubio,1,361,2355287
1173,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Computer Science,Dana,Randall,,4,361,1579140
1174,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Electrical Engineering,Arijit,Raychowdhury,,6,361,1815573
1175,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Materials Engineering,Jud,Ready,,11,361,619714
1176,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Brad,Reaves,,1,361,1913465
1177,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Political Science,Christopher,Reeves,,0,361,1798623
1178,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Chemical Engineering,Elsa,Reichmanis,,2,361,2240278
1179,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Chemistry,Cecili,Reid,,0,361,1489361
1180,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,English,Justine,Reilly,,2,361,914754
1181,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Lauren,Reimer,,1,361,1200636
1182,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Earth Science,Chris,Reinhard,,18,361,2050496
1183,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Management,Olga,Remick,,5,361,2360573
1184,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Eric,Rettberg,,4,361,1934024
1185,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,English,Patrick,Reynolds,,0,361,1068292
1186,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,English,Todd,Reynolds,,4,361,1077977
1187,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Chemistry,John,Reynolds,R,7,361,2080450
1188,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Maria,Reznikoff,,1,361,932600
1189,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Public Policy,Jason,Rich,,0,361,2443205
1190,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Political Science,Jason,Rich,,9,361,2363728
1191,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Literature,Paulette,Richards,,1,361,1885154
1192,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Computer Science,Mark,Riedl,,3,361,2199464
1193,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Physics,Elisa,Riedo,,2,361,1523367
1194,PROFESSOR,TEACHER,Georgia Institute of Technology,1.9,poor,Economics,Christine,Ries,,21,361,1049417
1195,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Philippe,Rigollet,,0,361,1042549
1196,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Engineering,George,Riley,,10,361,26654
1197,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Aerospace Engineering,Julian,Rimoli,,7,361,1631004
1198,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Electrical Engineering,Gabriel,Rincon-Mora,,1,361,1125136
1199,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Spanish,Laura,Rios,Star,1,361,2178734
1200,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Brad,Rittenhouse,,1,361,2464985
1201,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Linguistics,Christopher,Ritter,,13,361,1783896
1202,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Education,Yelena,Rivera-Vale,,1,361,2391187
1203,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Civil Engineering,Glenn,Rix,,3,361,1525639
1204,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Benjamin,Robertson,,1,361,1099321
1205,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Electrical Engineering,Allen,Robinson,,1,361,1696364
1206,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Biomedical Engineering,Francisco,Robles,,2,361,2454026
1207,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Physics,David,Rocklin,Zebidiah,4,361,2365899
1208,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Spanish,Juan Carlos,Rodriguez,,2,361,1490452
1209,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Omar,Rodriguez,,2,361,2051328
1210,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Public Policy,Juan,Rogers,,1,361,2033464
1211,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Andrea,Rogers,,1,361,2276518
1212,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,Computer Science,Kantwon,Rogers,,69,361,2184295
1213,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Electrical Engineering,Ajeet,Rohatgi,,2,361,1063871
1214,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Electrical Engineering,Justin,Romberg,,4,361,1811182
1215,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Mahdi,Roozbahani,,0,361,2464859
1216,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Building Construction,Kathy,Roper,,2,361,1668586
1217,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,English,Peter,Rorabaugh,,1,361,1555974
1218,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Health Science,Michele Lee,Rosbruck,,0,361,2394368
1219,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Health Science,Michele,Rosbruck,L,17,361,2099778
1220,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,McKenna,Rose,,12,361,2291121
1221,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Public Policy,Robert,Rosenberger,,8,361,1350661
1222,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Civil Engineering,Lisa,Rosenstein,,0,361,2367337
1223,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,Frank,Rosenzweig,,0,361,2434011
1224,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,Raphael,Rosenzweig,,0,361,2474784
1225,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Biomedical Engineering,Kyla,Ross,Turpin,1,361,2276289
1226,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,History,Sue,Rosser,,0,361,1282146
1227,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Computer Science,Jaroslaw,Rossignac,,4,361,1174763
1228,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Health Science,Linda,Rosskopf,,17,361,435466
1229,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Public Policy,Brenda,Rowe,,5,361,1519323
1230,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,English,Michael,Rowley,,0,361,1480864
1231,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Lawrence,Rubin,,1,361,2434817
1232,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Arnold,Rubinoff,,2,361,1977468
1233,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Management,Arn,Rubinoff,,13,361,1633943
1234,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Management,Tatiana,Rudchenko,,13,361,2094611
1235,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Architecture,Andrew,Ruff,,1,361,1742868
1236,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Engineering,Stephen,Ruffin,,10,361,555607
1237,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Accounting,Katarzyna,Rupar,,1,361,2271496
1238,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Aerospace Engineering,Ryan,Russell,,3,361,1237925
1239,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Chemistry,Cianán,Russell,,5,361,1484283
1240,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Materials Engineering,Paul,Russo,,4,361,2409871
1241,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Aerospace Studies,Massimo,Ruzzene,,3,361,705308
1242,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Engineering,Erica,Ryherd,,2,361,1655758
1243,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Mechanical Engineering,Karim,Sabra,,3,361,1653827
1244,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Materials Engineering,Michael,Sacks,,2,361,599398
1245,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mechanical Engineering,Nader,Sadegh,,7,361,1595087
1246,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Electrical Engineering,Usman,Saeed,,1,361,1453562
1247,PROFESSOR,TEACHER,Georgia Institute of Technology,1.3,poor,Electrical Engineering,Maryam,Saeedifard,,3,361,2010789
1248,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,Mechanical Engineering,Richard,Salant,,2,361,1279804
1249,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Christopher,Saldana,J.,1,361,2373663
1250,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Aerospace Engineering,Joseph,Saleh,,11,361,1710478
1251,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Michael,Salomone,,4,361,1997629
1252,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Electrical Engineering,Brendan,Saltaformaggio,,1,361,2356568
1253,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Chemical Engineering,Athanassios,Sambanis,,1,361,1657630
1254,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Mathematics,Donald,Sampson,Charles,9,361,2052554
1255,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mechanical Engineering,David,Sanborn,,1,361,1277344
1256,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Engineering,Tom,Sanders,,11,361,795264
1257,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Materials Engineering,Kenneth,Sandhage,,2,361,1849993
1258,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Architecture,Jon,Sanford,,1,361,853965
1259,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Engineering,Lakshmi,Sankar,,7,361,240651
1260,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Engineering,Carlos,Santamarina,,8,361,143611
1261,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biomedical Engineering,Philip,Santangelo,J,0,361,1847985
1262,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Literature,Aaron,Santesso,,16,361,1530464
1263,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Electrical Engineering,Ali,Sarioglu,Fatih,4,361,2217717
1264,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,"Literature, Media, & Communication",Kathleen,Schaag,,1,361,2473244
1265,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Physics,Michael,Schatz,,26,361,266587
